INSURANCE,State,Region,AGECAT2,Age,Race,Gender,DEMENTIACAT,Count
FFS,CO,West,65+,85+,AI/AN,Female,Highly Likely,
FFS,CT,Northeast,0-64,<65,White,Male,Highly Likely,17538
FFS,CT,Northeast,0-64,<65,White,Female,Highly Likely,16618
FFS,CT,Northeast,0-64,<65,Black,Male,Highly Likely,4069
FFS,CT,Northeast,0-64,<65,Black,Female,Highly Likely,3768
FFS,CT,Northeast,0-64,<65,Hispanic,Male,Highly Likely,269
FFS,CT,Northeast,0-64,<65,Hispanic,Female,Highly Likely,188
FFS,CT,Northeast,0-64,<65,Asian,Male,Highly Likely,455
FFS,CT,Northeast,0-64,<65,Asian,Female,Highly Likely,396
FFS,CT,Northeast,0-64,<65,Other,Male,Highly Likely,4310
FFS,CT,Northeast,0-64,<65,Other,Female,Highly Likely,4027
FFS,CT,Northeast,0-64,<65,AI/AN,Male,Highly Likely,62
FFS,CT,Northeast,0-64,<65,AI/AN,Female,Highly Likely,63
FFS,CT,Northeast,65+,65-69,White,Male,Highly Likely,34383
FFS,CT,Northeast,65+,65-69,White,Female,Highly Likely,35585
FFS,CT,Northeast,65+,65-69,Black,Male,Highly Likely,2942
FFS,CT,Northeast,65+,65-69,Black,Female,Highly Likely,2980
FFS,CT,Northeast,65+,65-69,Hispanic,Male,Highly Likely,289
FFS,CT,Northeast,65+,65-69,Hispanic,Female,Highly Likely,262
FFS,CT,Northeast,65+,65-69,Asian,Male,Highly Likely,1271
FFS,CT,Northeast,65+,65-69,Asian,Female,Highly Likely,1225
FFS,CT,Northeast,65+,65-69,Other,Male,Highly Likely,2585
FFS,CT,Northeast,65+,65-69,Other,Female,Highly Likely,2824
FFS,CT,Northeast,65+,65-69,AI/AN,Male,Highly Likely,23
FFS,CT,Northeast,65+,65-69,AI/AN,Female,Highly Likely,32
FFS,CT,Northeast,65+,70-74,White,Male,Highly Likely,30136
FFS,CT,Northeast,65+,70-74,White,Female,Highly Likely,33843
FFS,CT,Northeast,65+,70-74,Black,Male,Highly Likely,2300
FFS,CT,Northeast,65+,70-74,Black,Female,Highly Likely,2335
FFS,CT,Northeast,65+,70-74,Hispanic,Male,Highly Likely,314
FFS,CT,Northeast,65+,70-74,Hispanic,Female,Highly Likely,240
FFS,CT,Northeast,65+,70-74,Asian,Male,Highly Likely,1054
FFS,CT,Northeast,65+,70-74,Asian,Female,Highly Likely,1083
FFS,CT,Northeast,65+,70-74,Other,Male,Highly Likely,1992
FFS,CT,Northeast,65+,70-74,Other,Female,Highly Likely,2244
FFS,CT,Northeast,65+,70-74,AI/AN,Male,Highly Likely,30
FFS,CT,Northeast,65+,70-74,AI/AN,Female,Highly Likely,45
FFS,CT,Northeast,65+,75-79,White,Male,Highly Likely,22921
FFS,CT,Northeast,65+,75-79,White,Female,Highly Likely,27310
FFS,CT,Northeast,65+,75-79,Black,Male,Highly Likely,1239
FFS,CT,Northeast,65+,75-79,Black,Female,Highly Likely,1553
FFS,CT,Northeast,65+,75-79,Hispanic,Male,Highly Likely,355
FFS,CT,Northeast,65+,75-79,Hispanic,Female,Highly Likely,296
FFS,CT,Northeast,65+,75-79,Asian,Male,Highly Likely,461
FFS,CT,Northeast,65+,75-79,Asian,Female,Highly Likely,561
FFS,CT,Northeast,65+,75-79,Other,Male,Highly Likely,1163
FFS,CT,Northeast,65+,75-79,Other,Female,Highly Likely,1516
FFS,CT,Northeast,65+,75-79,AI/AN,Male,Highly Likely,
FFS,CT,Northeast,65+,75-79,AI/AN,Female,Highly Likely,
FFS,CT,Northeast,65+,80-84,White,Male,Highly Likely,15629
FFS,CT,Northeast,65+,80-84,White,Female,Highly Likely,20891
FFS,CT,Northeast,65+,80-84,Black,Male,Highly Likely,727
FFS,CT,Northeast,65+,80-84,Black,Female,Highly Likely,1219
FFS,CT,Northeast,65+,80-84,Hispanic,Male,Highly Likely,222
FFS,CT,Northeast,65+,80-84,Hispanic,Female,Highly Likely,201
FFS,CT,Northeast,65+,80-84,Asian,Male,Highly Likely,382
FFS,CT,Northeast,65+,80-84,Asian,Female,Highly Likely,422
FFS,CT,Northeast,65+,80-84,Other,Male,Highly Likely,728
FFS,CT,Northeast,65+,80-84,Other,Female,Highly Likely,1079
FFS,CT,Northeast,65+,80-84,AI/AN,Male,Highly Likely,
FFS,CT,Northeast,65+,80-84,AI/AN,Female,Highly Likely,
FFS,CT,Northeast,65+,85+,White,Male,Highly Likely,18231
FFS,CT,Northeast,65+,85+,White,Female,Highly Likely,34069
FFS,CT,Northeast,65+,85+,Black,Male,Highly Likely,691
FFS,CT,Northeast,65+,85+,Black,Female,Highly Likely,1441
FFS,CT,Northeast,65+,85+,Hispanic,Male,Highly Likely,144
FFS,CT,Northeast,65+,85+,Hispanic,Female,Highly Likely,187
FFS,CT,Northeast,65+,85+,Asian,Male,Highly Likely,317
FFS,CT,Northeast,65+,85+,Asian,Female,Highly Likely,444
FFS,CT,Northeast,65+,85+,Other,Male,Highly Likely,654
FFS,CT,Northeast,65+,85+,Other,Female,Highly Likely,1287
FFS,CT,Northeast,65+,85+,AI/AN,Male,Highly Likely,
FFS,CT,Northeast,65+,85+,AI/AN,Female,Highly Likely,
FFS,DE,South,0-64,<65,White,Male,Highly Likely,5857
FFS,DE,South,0-64,<65,White,Female,Highly Likely,5921
FFS,DE,South,0-64,<65,Black,Male,Highly Likely,2855
FFS,DE,South,0-64,<65,Black,Female,Highly Likely,3024
FFS,DE,South,0-64,<65,Hispanic,Male,Highly Likely,59
FFS,DE,South,0-64,<65,Hispanic,Female,Highly Likely,38
FFS,DE,South,0-64,<65,Asian,Male,Highly Likely,107
FFS,DE,South,0-64,<65,Asian,Female,Highly Likely,119
FFS,DE,South,0-64,<65,Other,Male,Highly Likely,475
FFS,DE,South,0-64,<65,Other,Female,Highly Likely,509
FFS,DE,South,0-64,<65,AI/AN,Male,Highly Likely,
FFS,DE,South,0-64,<65,AI/AN,Female,Highly Likely,
FFS,DE,South,65+,65-69,White,Male,Highly Likely,15170
FFS,DE,South,65+,65-69,White,Female,Highly Likely,17861
FFS,DE,South,65+,65-69,Black,Male,Highly Likely,2798
FFS,DE,South,65+,65-69,Black,Female,Highly Likely,3431
FFS,DE,South,65+,65-69,Hispanic,Male,Highly Likely,86
FFS,DE,South,65+,65-69,Hispanic,Female,Highly Likely,123
FFS,DE,South,65+,65-69,Asian,Male,Highly Likely,379
FFS,DE,South,65+,65-69,Asian,Female,Highly Likely,417
FFS,DE,South,65+,65-69,Other,Male,Highly Likely,502
FFS,DE,South,65+,65-69,Other,Female,Highly Likely,537
FFS,DE,South,65+,65-69,AI/AN,Male,Highly Likely,
FFS,DE,South,65+,65-69,AI/AN,Female,Highly Likely,
FFS,DE,South,65+,70-74,White,Male,Highly Likely,16071
FFS,DE,South,65+,70-74,White,Female,Highly Likely,19043
FFS,DE,South,65+,70-74,Black,Male,Highly Likely,2457
FFS,DE,South,65+,70-74,Black,Female,Highly Likely,3076
FFS,DE,South,65+,70-74,Hispanic,Male,Highly Likely,173
FFS,DE,South,65+,70-74,Hispanic,Female,Highly Likely,175
FFS,DE,South,65+,70-74,Asian,Male,Highly Likely,294
FFS,DE,South,65+,70-74,Asian,Female,Highly Likely,443
FFS,DE,South,65+,70-74,Other,Male,Highly Likely,451
FFS,DE,South,65+,70-74,Other,Female,Highly Likely,468
FFS,DE,South,65+,70-74,AI/AN,Male,Highly Likely,
FFS,DE,South,65+,70-74,AI/AN,Female,Highly Likely,
FFS,DE,South,65+,75-79,White,Male,Highly Likely,11570
FFS,DE,South,65+,75-79,White,Female,Highly Likely,13496
FFS,DE,South,65+,75-79,Black,Male,Highly Likely,1442
FFS,DE,South,65+,75-79,Black,Female,Highly Likely,1981
FFS,DE,South,65+,75-79,Hispanic,Male,Highly Likely,142
FFS,DE,South,65+,75-79,Hispanic,Female,Highly Likely,126
FFS,DE,South,65+,75-79,Asian,Male,Highly Likely,209
FFS,DE,South,65+,75-79,Asian,Female,Highly Likely,244
FFS,DE,South,65+,75-79,Other,Male,Highly Likely,231
FFS,DE,South,65+,75-79,Other,Female,Highly Likely,303
FFS,DE,South,65+,75-79,AI/AN,Male,Highly Likely,
FFS,DE,South,65+,75-79,AI/AN,Female,Highly Likely,
FFS,DE,South,65+,80-84,White,Male,Highly Likely,6849
FFS,DE,South,65+,80-84,White,Female,Highly Likely,8445
FFS,DE,South,65+,80-84,Black,Male,Highly Likely,825
FFS,DE,South,65+,80-84,Black,Female,Highly Likely,1229
FFS,DE,South,65+,80-84,Hispanic,Male,Highly Likely,
FFS,DE,South,65+,80-84,Hispanic,Female,Highly Likely,
FFS,DE,South,65+,80-84,Asian,Male,Highly Likely,165
FFS,DE,South,65+,80-84,Asian,Female,Highly Likely,175
FFS,DE,South,65+,80-84,Other,Male,Highly Likely,165
FFS,DE,South,65+,80-84,Other,Female,Highly Likely,201
FFS,DE,South,65+,80-84,AI/AN,Male,Highly Likely,
FFS,DE,South,65+,80-84,AI/AN,Female,Highly Likely,
FFS,DE,South,65+,85+,White,Male,Highly Likely,5860
FFS,DE,South,65+,85+,White,Female,Highly Likely,9749
FFS,DE,South,65+,85+,Black,Male,Highly Likely,641
FFS,DE,South,65+,85+,Black,Female,Highly Likely,1312
FFS,DE,South,65+,85+,Hispanic,Male,Highly Likely,
FFS,DE,South,65+,85+,Hispanic,Female,Highly Likely,
FFS,DE,South,65+,85+,Asian,Male,Highly Likely,119
FFS,DE,South,65+,85+,Asian,Female,Highly Likely,166
FFS,DE,South,65+,85+,Other,Male,Highly Likely,118
FFS,DE,South,65+,85+,Other,Female,Highly Likely,167
FFS,DE,South,65+,85+,AI/AN,Male,Highly Likely,
FFS,DE,South,65+,85+,AI/AN,Female,Highly Likely,
FFS,DC,South,0-64,<65,White,Male,Highly Likely,480
FFS,DC,South,0-64,<65,White,Female,Highly Likely,404
FFS,DC,South,0-64,<65,Black,Male,Highly Likely,4554
FFS,DC,South,0-64,<65,Black,Female,Highly Likely,4227
FFS,DC,South,0-64,<65,Hispanic,Male,Highly Likely,
FFS,DC,South,0-64,<65,Hispanic,Female,Highly Likely,
FFS,DC,South,0-64,<65,Asian,Male,Highly Likely,
FFS,DC,South,0-64,<65,Asian,Female,Highly Likely,
FFS,DC,South,0-64,<65,Other,Male,Highly Likely,189
FFS,DC,South,0-64,<65,Other,Female,Highly Likely,184
FFS,DC,South,0-64,<65,AI/AN,Male,Highly Likely,
FFS,DC,South,0-64,<65,AI/AN,Female,Highly Likely,
FFS,DC,South,65+,65-69,White,Male,Highly Likely,2346
FFS,DC,South,65+,65-69,White,Female,Highly Likely,2605
FFS,DC,South,65+,65-69,Black,Male,Highly Likely,4317
FFS,DC,South,65+,65-69,Black,Female,Highly Likely,5180
FFS,DC,South,65+,65-69,Hispanic,Male,Highly Likely,
FFS,DC,South,65+,65-69,Hispanic,Female,Highly Likely,
FFS,DC,South,65+,65-69,Asian,Male,Highly Likely,138
FFS,DC,South,65+,65-69,Asian,Female,Highly Likely,227
FFS,DC,South,65+,65-69,Other,Male,Highly Likely,377
FFS,DC,South,65+,65-69,Other,Female,Highly Likely,504
FFS,DC,South,65+,65-69,AI/AN,Male,Highly Likely,
FFS,DC,South,65+,65-69,AI/AN,Female,Highly Likely,
FFS,DC,South,65+,70-74,White,Male,Highly Likely,2773
FFS,DC,South,65+,70-74,White,Female,Highly Likely,3369
FFS,DC,South,65+,70-74,Black,Male,Highly Likely,3566
FFS,DC,South,65+,70-74,Black,Female,Highly Likely,4736
FFS,DC,South,65+,70-74,Hispanic,Male,Highly Likely,71
FFS,DC,South,65+,70-74,Hispanic,Female,Highly Likely,77
FFS,DC,South,65+,70-74,Asian,Male,Highly Likely,143
FFS,DC,South,65+,70-74,Asian,Female,Highly Likely,227
FFS,DC,South,65+,70-74,Other,Male,Highly Likely,326
FFS,DC,South,65+,70-74,Other,Female,Highly Likely,432
FFS,DC,South,65+,70-74,AI/AN,Male,Highly Likely,
FFS,DC,South,65+,70-74,AI/AN,Female,Highly Likely,
FFS,DC,South,65+,75-79,White,Male,Highly Likely,2456
FFS,DC,South,65+,75-79,White,Female,Highly Likely,2660
FFS,DC,South,65+,75-79,Black,Male,Highly Likely,2173
FFS,DC,South,65+,75-79,Black,Female,Highly Likely,3294
FFS,DC,South,65+,75-79,Hispanic,Male,Highly Likely,63
FFS,DC,South,65+,75-79,Hispanic,Female,Highly Likely,93
FFS,DC,South,65+,75-79,Asian,Male,Highly Likely,81
FFS,DC,South,65+,75-79,Asian,Female,Highly Likely,135
FFS,DC,South,65+,75-79,Other,Male,Highly Likely,177
FFS,DC,South,65+,75-79,Other,Female,Highly Likely,295
FFS,DC,South,65+,75-79,AI/AN,Male,Highly Likely,
FFS,DC,South,65+,75-79,AI/AN,Female,Highly Likely,
FFS,DC,South,65+,80-84,White,Male,Highly Likely,1460
FFS,DC,South,65+,80-84,White,Female,Highly Likely,1549
FFS,DC,South,65+,80-84,Black,Male,Highly Likely,1410
FFS,DC,South,65+,80-84,Black,Female,Highly Likely,2525
FFS,DC,South,65+,80-84,Hispanic,Male,Highly Likely,
FFS,DC,South,65+,80-84,Hispanic,Female,Highly Likely,
FFS,DC,South,65+,80-84,Asian,Male,Highly Likely,49
FFS,DC,South,65+,80-84,Asian,Female,Highly Likely,98
FFS,DC,South,65+,80-84,Other,Male,Highly Likely,100
FFS,DC,South,65+,80-84,Other,Female,Highly Likely,214
FFS,DC,South,65+,80-84,AI/AN,Male,Highly Likely,
FFS,DC,South,65+,80-84,AI/AN,Female,Highly Likely,
FFS,DC,South,65+,85+,White,Male,Highly Likely,1433
FFS,DC,South,65+,85+,White,Female,Highly Likely,1842
FFS,DC,South,65+,85+,Black,Male,Highly Likely,1883
FFS,DC,South,65+,85+,Black,Female,Highly Likely,4040
FFS,DC,South,65+,85+,Hispanic,Male,Highly Likely,
FFS,DC,South,65+,85+,Hispanic,Female,Highly Likely,
FFS,DC,South,65+,85+,Asian,Male,Highly Likely,
FFS,DC,South,65+,85+,Asian,Female,Highly Likely,
FFS,DC,South,65+,85+,Other,Male,Highly Likely,96
FFS,DC,South,65+,85+,Other,Female,Highly Likely,206
FFS,DC,South,65+,85+,AI/AN,Male,Highly Likely,
FFS,DC,South,65+,85+,AI/AN,Female,Highly Likely,
FFS,FL,South,0-64,<65,White,Male,Highly Likely,81749
FFS,FL,South,0-64,<65,White,Female,Highly Likely,70586
FFS,FL,South,0-64,<65,Black,Male,Highly Likely,27763
FFS,FL,South,0-64,<65,Black,Female,Highly Likely,23520
FFS,FL,South,0-64,<65,Hispanic,Male,Highly Likely,815
FFS,FL,South,0-64,<65,Hispanic,Female,Highly Likely,497
FFS,FL,South,0-64,<65,Asian,Male,Highly Likely,1440
FFS,FL,South,0-64,<65,Asian,Female,Highly Likely,1475
FFS,FL,South,0-64,<65,Other,Male,Highly Likely,19964
FFS,FL,South,0-64,<65,Other,Female,Highly Likely,16673
FFS,FL,South,0-64,<65,AI/AN,Male,Highly Likely,245
FFS,FL,South,0-64,<65,AI/AN,Female,Highly Likely,212
FFS,FL,South,65+,65-69,White,Male,Highly Likely,207810
FFS,FL,South,65+,65-69,White,Female,Highly Likely,227658
FFS,FL,South,65+,65-69,Black,Male,Highly Likely,24809
FFS,FL,South,65+,65-69,Black,Female,Highly Likely,24610
FFS,FL,South,65+,65-69,Hispanic,Male,Highly Likely,1582
FFS,FL,South,65+,65-69,Hispanic,Female,Highly Likely,1802
FFS,FL,South,65+,65-69,Asian,Male,Highly Likely,4191
FFS,FL,South,65+,65-69,Asian,Female,Highly Likely,6023
FFS,FL,South,65+,65-69,Other,Male,Highly Likely,23990
FFS,FL,South,65+,65-69,Other,Female,Highly Likely,25807
FFS,FL,South,65+,65-69,AI/AN,Male,Highly Likely,153
FFS,FL,South,65+,65-69,AI/AN,Female,Highly Likely,191
FFS,FL,South,65+,70-74,White,Male,Highly Likely,224947
FFS,FL,South,65+,70-74,White,Female,Highly Likely,244296
FFS,FL,South,65+,70-74,Black,Male,Highly Likely,17795
FFS,FL,South,65+,70-74,Black,Female,Highly Likely,17668
FFS,FL,South,65+,70-74,Hispanic,Male,Highly Likely,2176
FFS,FL,South,65+,70-74,Hispanic,Female,Highly Likely,2333
FFS,FL,South,65+,70-74,Asian,Male,Highly Likely,3587
FFS,FL,South,65+,70-74,Asian,Female,Highly Likely,5186
FFS,FL,South,65+,70-74,Other,Male,Highly Likely,18114
FFS,FL,South,65+,70-74,Other,Female,Highly Likely,20513
FFS,FL,South,65+,70-74,AI/AN,Male,Highly Likely,177
FFS,FL,South,65+,70-74,AI/AN,Female,Highly Likely,228
FFS,FL,South,65+,75-79,White,Male,Highly Likely,168675
FFS,FL,South,65+,75-79,White,Female,Highly Likely,185086
FFS,FL,South,65+,75-79,Black,Male,Highly Likely,9934
FFS,FL,South,65+,75-79,Black,Female,Highly Likely,11255
FFS,FL,South,65+,75-79,Hispanic,Male,Highly Likely,1881
FFS,FL,South,65+,75-79,Hispanic,Female,Highly Likely,1837
FFS,FL,South,65+,75-79,Asian,Male,Highly Likely,2339
FFS,FL,South,65+,75-79,Asian,Female,Highly Likely,3148
FFS,FL,South,65+,75-79,Other,Male,Highly Likely,11961
FFS,FL,South,65+,75-79,Other,Female,Highly Likely,15247
FFS,FL,South,65+,75-79,AI/AN,Male,Highly Likely,92
FFS,FL,South,65+,75-79,AI/AN,Female,Highly Likely,131
FFS,FL,South,65+,80-84,White,Male,Highly Likely,109899
FFS,FL,South,65+,80-84,White,Female,Highly Likely,128763
FFS,FL,South,65+,80-84,Black,Male,Highly Likely,5928
FFS,FL,South,65+,80-84,Black,Female,Highly Likely,8229
FFS,FL,South,65+,80-84,Hispanic,Male,Highly Likely,1184
FFS,FL,South,65+,80-84,Hispanic,Female,Highly Likely,1225
FFS,FL,South,65+,80-84,Asian,Male,Highly Likely,1582
FFS,FL,South,65+,80-84,Asian,Female,Highly Likely,2059
FFS,FL,South,65+,80-84,Other,Male,Highly Likely,8551
FFS,FL,South,65+,80-84,Other,Female,Highly Likely,13154
FFS,FL,South,65+,80-84,AI/AN,Male,Highly Likely,47
FFS,FL,South,65+,80-84,AI/AN,Female,Highly Likely,94
FFS,FL,South,65+,85+,White,Male,Highly Likely,104920
FFS,FL,South,65+,85+,White,Female,Highly Likely,161449
FFS,FL,South,65+,85+,Black,Male,Highly Likely,5567
FFS,FL,South,65+,85+,Black,Female,Highly Likely,10344
FFS,FL,South,65+,85+,Hispanic,Male,Highly Likely,664
FFS,FL,South,65+,85+,Hispanic,Female,Highly Likely,1004
FFS,FL,South,65+,85+,Asian,Male,Highly Likely,1275
FFS,FL,South,65+,85+,Asian,Female,Highly Likely,2078
FFS,FL,South,65+,85+,Other,Male,Highly Likely,9139
FFS,FL,South,65+,85+,Other,Female,Highly Likely,18594
FFS,FL,South,65+,85+,AI/AN,Male,Highly Likely,49
FFS,FL,South,65+,85+,AI/AN,Female,Highly Likely,115
FFS,GA,South,0-64,<65,White,Male,Highly Likely,41735
FFS,GA,South,0-64,<65,White,Female,Highly Likely,37979
FFS,GA,South,0-64,<65,Black,Male,Highly Likely,33762
FFS,GA,South,0-64,<65,Black,Female,Highly Likely,28666
FFS,GA,South,0-64,<65,Hispanic,Male,Highly Likely,307
FFS,GA,South,0-64,<65,Hispanic,Female,Highly Likely,198
FFS,GA,South,0-64,<65,Asian,Male,Highly Likely,814
FFS,GA,South,0-64,<65,Asian,Female,Highly Likely,748
FFS,GA,South,0-64,<65,Other,Male,Highly Likely,2318
FFS,GA,South,0-64,<65,Other,Female,Highly Likely,2231
FFS,GA,South,0-64,<65,AI/AN,Male,Highly Likely,114
FFS,GA,South,0-64,<65,AI/AN,Female,Highly Likely,103
FFS,GA,South,65+,65-69,White,Male,Highly Likely,85208
FFS,GA,South,65+,65-69,White,Female,Highly Likely,90647
FFS,GA,South,65+,65-69,Black,Male,Highly Likely,27817
FFS,GA,South,65+,65-69,Black,Female,Highly Likely,28269
FFS,GA,South,65+,65-69,Hispanic,Male,Highly Likely,521
FFS,GA,South,65+,65-69,Hispanic,Female,Highly Likely,599
FFS,GA,South,65+,65-69,Asian,Male,Highly Likely,2504
FFS,GA,South,65+,65-69,Asian,Female,Highly Likely,3005
FFS,GA,South,65+,65-69,Other,Male,Highly Likely,3409
FFS,GA,South,65+,65-69,Other,Female,Highly Likely,3211
FFS,GA,South,65+,65-69,AI/AN,Male,Highly Likely,46
FFS,GA,South,65+,65-69,AI/AN,Female,Highly Likely,53
FFS,GA,South,65+,70-74,White,Male,Highly Likely,84644
FFS,GA,South,65+,70-74,White,Female,Highly Likely,93537
FFS,GA,South,65+,70-74,Black,Male,Highly Likely,20070
FFS,GA,South,65+,70-74,Black,Female,Highly Likely,20810
FFS,GA,South,65+,70-74,Hispanic,Male,Highly Likely,579
FFS,GA,South,65+,70-74,Hispanic,Female,Highly Likely,700
FFS,GA,South,65+,70-74,Asian,Male,Highly Likely,1922
FFS,GA,South,65+,70-74,Asian,Female,Highly Likely,2388
FFS,GA,South,65+,70-74,Other,Male,Highly Likely,2478
FFS,GA,South,65+,70-74,Other,Female,Highly Likely,2535
FFS,GA,South,65+,70-74,AI/AN,Male,Highly Likely,44
FFS,GA,South,65+,70-74,AI/AN,Female,Highly Likely,46
FFS,GA,South,65+,75-79,White,Male,Highly Likely,57777
FFS,GA,South,65+,75-79,White,Female,Highly Likely,66903
FFS,GA,South,65+,75-79,Black,Male,Highly Likely,10067
FFS,GA,South,65+,75-79,Black,Female,Highly Likely,12202
FFS,GA,South,65+,75-79,Hispanic,Male,Highly Likely,516
FFS,GA,South,65+,75-79,Hispanic,Female,Highly Likely,528
FFS,GA,South,65+,75-79,Asian,Male,Highly Likely,1178
FFS,GA,South,65+,75-79,Asian,Female,Highly Likely,1320
FFS,GA,South,65+,75-79,Other,Male,Highly Likely,1464
FFS,GA,South,65+,75-79,Other,Female,Highly Likely,1578
FFS,GA,South,65+,75-79,AI/AN,Male,Highly Likely,29
FFS,GA,South,65+,75-79,AI/AN,Female,Highly Likely,27
FFS,GA,South,65+,80-84,White,Male,Highly Likely,35686
FFS,GA,South,65+,80-84,White,Female,Highly Likely,46518
FFS,GA,South,65+,80-84,Black,Male,Highly Likely,5463
FFS,GA,South,65+,80-84,Black,Female,Highly Likely,8142
FFS,GA,South,65+,80-84,Hispanic,Male,Highly Likely,292
FFS,GA,South,65+,80-84,Hispanic,Female,Highly Likely,335
FFS,GA,South,65+,80-84,Asian,Male,Highly Likely,713
FFS,GA,South,65+,80-84,Asian,Female,Highly Likely,847
FFS,GA,South,65+,80-84,Other,Male,Highly Likely,877
FFS,GA,South,65+,80-84,Other,Female,Highly Likely,965
FFS,GA,South,65+,80-84,AI/AN,Male,Highly Likely,
FFS,GA,South,65+,80-84,AI/AN,Female,Highly Likely,
FFS,GA,South,65+,85+,White,Male,Highly Likely,29728
FFS,GA,South,65+,85+,White,Female,Highly Likely,53983
FFS,GA,South,65+,85+,Black,Male,Highly Likely,4493
FFS,GA,South,65+,85+,Black,Female,Highly Likely,9871
FFS,GA,South,65+,85+,Hispanic,Male,Highly Likely,126
FFS,GA,South,65+,85+,Hispanic,Female,Highly Likely,234
FFS,GA,South,65+,85+,Asian,Male,Highly Likely,452
FFS,GA,South,65+,85+,Asian,Female,Highly Likely,623
FFS,GA,South,65+,85+,Other,Male,Highly Likely,627
FFS,GA,South,65+,85+,Other,Female,Highly Likely,887
FFS,GA,South,65+,85+,AI/AN,Male,Highly Likely,
FFS,GA,South,65+,85+,AI/AN,Female,Highly Likely,
FFS,HI,West,0-64,<65,White,Male,Highly Likely,2221
FFS,HI,West,0-64,<65,White,Female,Highly Likely,1567
FFS,HI,West,0-64,<65,Black,Male,Highly Likely,267
FFS,HI,West,0-64,<65,Black,Female,Highly Likely,125
FFS,HI,West,0-64,<65,Hispanic,Male,Highly Likely,477
FFS,HI,West,0-64,<65,Hispanic,Female,Highly Likely,244
FFS,HI,West,0-64,<65,Asian,Male,Highly Likely,2848
FFS,HI,West,0-64,<65,Asian,Female,Highly Likely,2172
FFS,HI,West,0-64,<65,Other,Male,Highly Likely,754
FFS,HI,West,0-64,<65,Other,Female,Highly Likely,506
FFS,HI,West,0-64,<65,AI/AN,Male,Highly Likely,23
FFS,HI,West,0-64,<65,AI/AN,Female,Highly Likely,20
FFS,HI,West,65+,65-69,White,Male,Highly Likely,7830
FFS,HI,West,65+,65-69,White,Female,Highly Likely,6336
FFS,HI,West,65+,65-69,Black,Male,Highly Likely,386
FFS,HI,West,65+,65-69,Black,Female,Highly Likely,149
FFS,HI,West,65+,65-69,Hispanic,Male,Highly Likely,2564
FFS,HI,West,65+,65-69,Hispanic,Female,Highly Likely,2114
FFS,HI,West,65+,65-69,Asian,Male,Highly Likely,8975
FFS,HI,West,65+,65-69,Asian,Female,Highly Likely,10459
FFS,HI,West,65+,65-69,Other,Male,Highly Likely,1515
FFS,HI,West,65+,65-69,Other,Female,Highly Likely,1491
FFS,HI,West,65+,65-69,AI/AN,Male,Highly Likely,
FFS,HI,West,65+,65-69,AI/AN,Female,Highly Likely,
FFS,HI,West,65+,70-74,White,Male,Highly Likely,7418
FFS,HI,West,65+,70-74,White,Female,Highly Likely,5837
FFS,HI,West,65+,70-74,Black,Male,Highly Likely,304
FFS,HI,West,65+,70-74,Black,Female,Highly Likely,147
FFS,HI,West,65+,70-74,Hispanic,Male,Highly Likely,2296
FFS,HI,West,65+,70-74,Hispanic,Female,Highly Likely,2218
FFS,HI,West,65+,70-74,Asian,Male,Highly Likely,7659
FFS,HI,West,65+,70-74,Asian,Female,Highly Likely,8799
FFS,HI,West,65+,70-74,Other,Male,Highly Likely,1157
FFS,HI,West,65+,70-74,Other,Female,Highly Likely,1174
FFS,HI,West,65+,70-74,AI/AN,Male,Highly Likely,21
FFS,HI,West,65+,70-74,AI/AN,Female,Highly Likely,20
FFS,HI,West,65+,75-79,White,Male,Highly Likely,4176
FFS,HI,West,65+,75-79,White,Female,Highly Likely,3210
